,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
2025-02-05 16:15:00+01:00,464.0,0.0,0.0,3884.0,780.0,24.0,0.0,0.0,0.0,176.0,2712.0,1328.0,3452.0,0.0,7124.0,0.0,76.0,16832.0,136.0,0.0,2676.0
2025-02-05 16:30:00+01:00,464.0,0.0,0.0,4140.0,768.0,24.0,0.0,0.0,0.0,192.0,2532.0,1332.0,3520.0,0.0,7124.0,0.0,76.0,16524.0,136.0,0.0,2728.0
2025-02-05 16:45:00+01:00,468.0,0.0,0.0,4520.0,768.0,24.0,0.0,0.0,0.0,180.0,2520.0,1328.0,3424.0,0.0,7124.0,0.0,76.0,16040.0,136.0,0.0,2912.0
2025-02-05 17:00:00+01:00,472.0,0.0,0.0,5188.0,768.0,24.0,0.0,0.0,0.0,236.0,2152.0,1376.0,3920.0,0.0,7124.0,0.0,76.0,14376.0,140.0,0.0,2924.0
2025-02-05 17:15:00+01:00,468.0,0.0,0.0,5980.0,768.0,24.0,0.0,0.0,0.0,364.0,1524.0,1384.0,4268.0,0.0,7124.0,0.0,76.0,11648.0,140.0,0.0,2548.0
2025-02-05 17:30:00+01:00,468.0,0.0,0.0,6584.0,768.0,24.0,0.0,0.0,0.0,760.0,1108.0,1396.0,4592.0,0.0,7124.0,0.0,80.0,10332.0,144.0,0.0,2880.0
2025-02-05 17:45:00+01:00,468.0,0.0,0.0,7256.0,792.0,28.0,0.0,0.0,0.0,1108.0,1032.0,1416.0,4916.0,0.0,7124.0,0.0,80.0,8456.0,148.0,0.0,3216.0
2025-02-05 18:00:00+01:00,464.0,0.0,0.0,8896.0,840.0,28.0,0.0,0.0,0.0,1288.0,180.0,1420.0,5128.0,0.0,7124.0,0.0,84.0,5884.0,152.0,0.0,3328.0
2025-02-05 18:15:00+01:00,456.0,0.0,0.0,8984.0,872.0,28.0,0.0,0.0,0.0,2516.0,0.0,1460.0,5660.0,0.0,7124.0,4.0,84.0,3508.0,152.0,0.0,3420.0
2025-02-05 18:30:00+01:00,456.0,0.0,0.0,10056.0,904.0,28.0,0.0,0.0,0.0,3024.0,0.0,1468.0,6248.0,0.0,7124.0,4.0,84.0,1840.0,152.0,0.0,3580.0
2025-02-05 18:45:00+01:00,456.0,0.0,0.0,11052.0,928.0,28.0,0.0,0.0,0.0,3172.0,0.0,1444.0,6332.0,0.0,7124.0,4.0,84.0,952.0,156.0,0.0,3820.0
2025-02-05 19:00:00+01:00,452.0,0.0,0.0,11688.0,928.0,28.0,0.0,0.0,0.0,3200.0,0.0,1424.0,6356.0,0.0,7124.0,4.0,88.0,584.0,152.0,0.0,4040.0
2025-02-05 19:15:00+01:00,452.0,0.0,0.0,10596.0,936.0,28.0,0.0,0.0,0.0,3056.0,0.0,1444.0,6396.0,0.0,7124.0,4.0,88.0,476.0,156.0,0.0,4236.0
2025-02-05 19:30:00+01:00,448.0,0.0,0.0,10864.0,980.0,28.0,0.0,0.0,0.0,3056.0,0.0,1440.0,6468.0,0.0,7124.0,4.0,88.0,424.0,156.0,0.0,4552.0
2025-02-05 19:45:00+01:00,452.0,0.0,0.0,10984.0,988.0,28.0,0.0,0.0,0.0,3104.0,0.0,1404.0,6436.0,0.0,7128.0,4.0,84.0,416.0,152.0,0.0,4868.0
2025-02-05 20:00:00+01:00,452.0,0.0,0.0,10816.0,988.0,28.0,0.0,0.0,0.0,3028.0,0.0,1412.0,6444.0,0.0,7128.0,4.0,84.0,408.0,152.0,0.0,5132.0
2025-02-05 20:15:00+01:00,452.0,0.0,0.0,10252.0,980.0,28.0,0.0,0.0,0.0,2748.0,0.0,1452.0,6232.0,0.0,7128.0,4.0,88.0,400.0,156.0,0.0,5312.0
2025-02-05 20:30:00+01:00,452.0,0.0,0.0,10240.0,964.0,28.0,0.0,0.0,0.0,2844.0,0.0,1472.0,6212.0,0.0,7128.0,4.0,88.0,404.0,156.0,0.0,5540.0
2025-02-05 20:45:00+01:00,456.0,0.0,0.0,10188.0,948.0,28.0,0.0,0.0,0.0,2832.0,0.0,1480.0,6276.0,0.0,7128.0,4.0,84.0,404.0,156.0,0.0,5664.0
2025-02-05 21:00:00+01:00,452.0,0.0,0.0,10356.0,932.0,28.0,0.0,0.0,0.0,2756.0,0.0,1492.0,6296.0,0.0,7128.0,4.0,84.0,404.0,156.0,0.0,5800.0
2025-02-05 21:15:00+01:00,452.0,0.0,0.0,11148.0,876.0,28.0,0.0,0.0,0.0,2728.0,0.0,1500.0,5824.0,0.0,7128.0,4.0,84.0,400.0,156.0,0.0,5928.0
2025-02-05 21:30:00+01:00,456.0,0.0,0.0,10660.0,796.0,28.0,0.0,0.0,0.0,2852.0,0.0,1488.0,5768.0,0.0,7128.0,4.0,88.0,400.0,160.0,0.0,6028.0
2025-02-05 21:45:00+01:00,456.0,0.0,0.0,9728.0,760.0,28.0,0.0,0.0,0.0,2788.0,0.0,1468.0,5760.0,0.0,7124.0,4.0,88.0,400.0,160.0,0.0,6188.0
2025-02-05 22:00:00+01:00,456.0,0.0,0.0,9024.0,732.0,24.0,0.0,0.0,0.0,2784.0,0.0,1432.0,5632.0,0.0,7124.0,4.0,88.0,396.0,160.0,0.0,6328.0
2025-02-05 22:15:00+01:00,452.0,0.0,0.0,10120.0,688.0,24.0,0.0,0.0,0.0,2684.0,0.0,1420.0,5512.0,0.0,7124.0,0.0,84.0,396.0,164.0,0.0,6496.0
2025-02-05 22:30:00+01:00,452.0,0.0,0.0,9620.0,640.0,24.0,0.0,0.0,0.0,2528.0,0.0,1388.0,5388.0,0.0,7124.0,0.0,84.0,396.0,164.0,0.0,6680.0
2025-02-05 22:45:00+01:00,452.0,0.0,0.0,8712.0,612.0,24.0,0.0,0.0,0.0,2436.0,0.0,1440.0,5400.0,0.0,7128.0,0.0,88.0,384.0,164.0,0.0,6848.0
2025-02-05 23:00:00+01:00,452.0,0.0,0.0,8252.0,584.0,24.0,0.0,0.0,0.0,2324.0,0.0,1396.0,5100.0,0.0,7128.0,0.0,88.0,352.0,164.0,0.0,6964.0
2025-02-05 23:15:00+01:00,452.0,0.0,0.0,8208.0,584.0,24.0,0.0,0.0,0.0,2436.0,24.0,1428.0,5136.0,0.0,7124.0,4.0,88.0,316.0,164.0,0.0,6972.0
2025-02-05 23:30:00+01:00,448.0,0.0,0.0,7876.0,588.0,24.0,0.0,0.0,0.0,1996.0,56.0,1408.0,5172.0,0.0,7128.0,4.0,84.0,280.0,164.0,0.0,6856.0
2025-02-05 23:45:00+01:00,452.0,0.0,0.0,7312.0,592.0,24.0,0.0,0.0,0.0,1948.0,104.0,1384.0,5080.0,0.0,7128.0,4.0,88.0,224.0,164.0,0.0,6684.0
2025-02-06 00:00:00+01:00,452.0,0.0,0.0,7172.0,588.0,20.0,0.0,0.0,0.0,1852.0,104.0,1348.0,4764.0,0.0,7128.0,0.0,88.0,184.0,164.0,0.0,6532.0
2025-02-06 00:15:00+01:00,436.0,0.0,0.0,7156.0,588.0,20.0,0.0,0.0,0.0,2232.0,92.0,1388.0,4808.0,0.0,7128.0,0.0,88.0,160.0,160.0,0.0,6264.0
2025-02-06 00:30:00+01:00,440.0,0.0,0.0,6876.0,588.0,20.0,0.0,0.0,0.0,2124.0,52.0,1372.0,4744.0,0.0,7128.0,0.0,84.0,140.0,160.0,0.0,5904.0
2025-02-06 00:45:00+01:00,436.0,0.0,0.0,6860.0,588.0,20.0,0.0,0.0,0.0,1964.0,52.0,1352.0,4728.0,0.0,7128.0,0.0,84.0,136.0,168.0,0.0,5624.0
2025-02-06 01:00:00+01:00,432.0,0.0,0.0,6580.0,588.0,20.0,0.0,0.0,0.0,1836.0,52.0,1368.0,4672.0,0.0,7128.0,0.0,84.0,136.0,164.0,0.0,5248.0
2025-02-06 01:15:00+01:00,432.0,0.0,0.0,6288.0,588.0,20.0,0.0,0.0,0.0,1828.0,16.0,1380.0,4744.0,0.0,7128.0,0.0,84.0,136.0,164.0,0.0,4944.0
2025-02-06 01:30:00+01:00,436.0,0.0,0.0,6044.0,588.0,20.0,0.0,0.0,0.0,1976.0,0.0,1388.0,4756.0,0.0,7124.0,0.0,88.0,136.0,164.0,0.0,4644.0
2025-02-06 01:45:00+01:00,444.0,0.0,0.0,6268.0,588.0,20.0,0.0,0.0,0.0,1928.0,48.0,1384.0,4928.0,0.0,7124.0,0.0,88.0,116.0,168.0,0.0,4368.0
2025-02-06 02:00:00+01:00,444.0,0.0,0.0,6048.0,588.0,20.0,0.0,0.0,0.0,1800.0,192.0,1384.0,4980.0,0.0,7124.0,0.0,88.0,80.0,168.0,0.0,4136.0
2025-02-06 02:15:00+01:00,444.0,0.0,0.0,5880.0,588.0,20.0,0.0,0.0,0.0,1832.0,196.0,1380.0,5360.0,0.0,7124.0,0.0,84.0,52.0,168.0,0.0,3876.0
2025-02-06 02:30:00+01:00,444.0,0.0,0.0,5744.0,588.0,20.0,0.0,0.0,0.0,1756.0,196.0,1368.0,5392.0,0.0,7124.0,0.0,88.0,48.0,164.0,0.0,3632.0
2025-02-06 02:45:00+01:00,452.0,0.0,0.0,5660.0,588.0,20.0,0.0,0.0,0.0,1856.0,196.0,1368.0,5368.0,0.0,7124.0,0.0,84.0,32.0,160.0,0.0,3508.0
2025-02-06 03:00:00+01:00,452.0,0.0,0.0,5600.0,588.0,20.0,0.0,0.0,0.0,1956.0,196.0,1360.0,5360.0,0.0,7124.0,0.0,84.0,32.0,164.0,0.0,3432.0
2025-02-06 03:15:00+01:00,456.0,0.0,0.0,5560.0,588.0,20.0,0.0,0.0,0.0,1716.0,196.0,1372.0,5312.0,0.0,7124.0,0.0,84.0,32.0,164.0,0.0,3316.0
2025-02-06 03:30:00+01:00,456.0,0.0,0.0,5608.0,588.0,20.0,0.0,0.0,0.0,1688.0,196.0,1368.0,5296.0,0.0,7124.0,0.0,84.0,32.0,164.0,0.0,3180.0
2025-02-06 03:45:00+01:00,456.0,0.0,0.0,5644.0,588.0,20.0,0.0,0.0,0.0,1720.0,196.0,1368.0,5304.0,0.0,7124.0,0.0,84.0,32.0,160.0,0.0,3084.0
2025-02-06 04:00:00+01:00,452.0,0.0,0.0,5620.0,588.0,20.0,0.0,0.0,0.0,1840.0,196.0,1360.0,5276.0,0.0,7124.0,0.0,84.0,32.0,160.0,0.0,3004.0
2025-02-06 04:15:00+01:00,448.0,0.0,0.0,5888.0,588.0,20.0,0.0,0.0,0.0,1724.0,192.0,1364.0,5204.0,0.0,7124.0,0.0,84.0,32.0,160.0,0.0,2900.0
2025-02-06 04:30:00+01:00,448.0,0.0,0.0,5948.0,588.0,20.0,0.0,0.0,0.0,1808.0,192.0,1360.0,5036.0,0.0,7124.0,0.0,84.0,32.0,160.0,0.0,2768.0
2025-02-06 04:45:00+01:00,448.0,0.0,0.0,6044.0,588.0,20.0,0.0,0.0,0.0,1740.0,192.0,1364.0,5020.0,0.0,7124.0,0.0,84.0,32.0,152.0,0.0,2728.0
2025-02-06 05:00:00+01:00,456.0,0.0,0.0,6220.0,588.0,20.0,0.0,0.0,0.0,1736.0,192.0,1368.0,4976.0,0.0,7124.0,4.0,84.0,32.0,152.0,0.0,2672.0
2025-02-06 05:15:00+01:00,456.0,0.0,0.0,6792.0,588.0,20.0,0.0,0.0,0.0,1820.0,192.0,1344.0,5056.0,0.0,7128.0,0.0,84.0,32.0,152.0,0.0,2540.0
2025-02-06 05:30:00+01:00,460.0,0.0,0.0,7148.0,588.0,20.0,0.0,0.0,0.0,1704.0,192.0,1332.0,5132.0,0.0,7124.0,4.0,84.0,32.0,152.0,0.0,2404.0
2025-02-06 05:45:00+01:00,464.0,0.0,0.0,7600.0,588.0,20.0,0.0,0.0,0.0,1704.0,192.0,1344.0,5132.0,0.0,7124.0,4.0,84.0,32.0,156.0,0.0,2264.0
2025-02-06 06:00:00+01:00,448.0,0.0,0.0,8484.0,588.0,20.0,0.0,0.0,0.0,1628.0,192.0,1276.0,4860.0,0.0,7124.0,0.0,84.0,32.0,156.0,0.0,2132.0
2025-02-06 06:15:00+01:00,452.0,0.0,0.0,9376.0,616.0,20.0,0.0,0.0,0.0,1704.0,192.0,1312.0,5048.0,0.0,7124.0,0.0,84.0,32.0,156.0,0.0,2012.0
2025-02-06 06:30:00+01:00,464.0,0.0,0.0,9780.0,700.0,20.0,0.0,0.0,0.0,1888.0,76.0,1368.0,5400.0,0.0,7124.0,0.0,84.0,32.0,156.0,0.0,1920.0
2025-02-06 06:45:00+01:00,460.0,0.0,0.0,10512.0,740.0,20.0,0.0,0.0,0.0,1964.0,0.0,1372.0,5412.0,0.0,7124.0,0.0,80.0,32.0,152.0,0.0,1836.0
2025-02-06 07:00:00+01:00,464.0,0.0,0.0,10996.0,776.0,20.0,0.0,0.0,0.0,2228.0,0.0,1376.0,5804.0,0.0,7124.0,0.0,84.0,32.0,152.0,0.0,1796.0
2025-02-06 07:15:00+01:00,464.0,0.0,0.0,11636.0,844.0,20.0,0.0,0.0,0.0,2268.0,0.0,1388.0,5808.0,0.0,7124.0,0.0,80.0,32.0,152.0,0.0,1760.0
2025-02-06 07:30:00+01:00,452.0,0.0,0.0,12456.0,880.0,20.0,0.0,0.0,0.0,2764.0,0.0,1400.0,5724.0,0.0,7124.0,4.0,80.0,32.0,156.0,0.0,1724.0
2025-02-06 07:45:00+01:00,448.0,0.0,0.0,13572.0,908.0,20.0,0.0,0.0,0.0,2740.0,0.0,1356.0,5676.0,0.0,7124.0,4.0,80.0,32.0,156.0,0.0,1676.0
2025-02-06 08:00:00+01:00,448.0,0.0,0.0,13924.0,932.0,20.0,0.0,0.0,0.0,2900.0,0.0,1400.0,5704.0,0.0,7124.0,4.0,80.0,32.0,152.0,0.0,1616.0
2025-02-06 08:15:00+01:00,448.0,0.0,0.0,13072.0,908.0,24.0,0.0,0.0,0.0,3088.0,0.0,1376.0,5692.0,0.0,7128.0,0.0,80.0,56.0,152.0,0.0,1528.0
2025-02-06 08:30:00+01:00,452.0,0.0,0.0,12956.0,876.0,24.0,0.0,0.0,0.0,3100.0,0.0,1412.0,5776.0,0.0,7124.0,4.0,80.0,200.0,152.0,0.0,1492.0
2025-02-06 08:45:00+01:00,464.0,0.0,0.0,12372.0,880.0,24.0,0.0,0.0,0.0,3120.0,0.0,1400.0,5712.0,0.0,7128.0,4.0,80.0,836.0,156.0,0.0,1404.0
2025-02-06 09:00:00+01:00,472.0,0.0,0.0,12460.0,880.0,24.0,0.0,0.0,0.0,2640.0,0.0,1352.0,5444.0,0.0,7128.0,4.0,80.0,2192.0,152.0,0.0,1284.0
2025-02-06 09:15:00+01:00,476.0,0.0,0.0,13564.0,888.0,24.0,0.0,0.0,0.0,2868.0,0.0,1360.0,5832.0,0.0,7128.0,0.0,80.0,4276.0,156.0,0.0,1196.0
2025-02-06 09:30:00+01:00,476.0,0.0,0.0,12904.0,896.0,24.0,0.0,0.0,0.0,2252.0,0.0,1332.0,5020.0,0.0,7128.0,0.0,76.0,6588.0,160.0,0.0,1140.0
2025-02-06 09:45:00+01:00,476.0,0.0,0.0,11088.0,896.0,24.0,0.0,0.0,0.0,1944.0,64.0,1380.0,4704.0,0.0,7128.0,0.0,76.0,9024.0,160.0,0.0,1072.0
2025-02-06 10:00:00+01:00,476.0,0.0,0.0,9812.0,896.0,24.0,0.0,0.0,0.0,1796.0,128.0,1356.0,4300.0,0.0,7128.0,0.0,76.0,10984.0,164.0,0.0,1028.0
2025-02-06 10:15:00+01:00,468.0,0.0,0.0,7964.0,896.0,28.0,0.0,0.0,0.0,1552.0,152.0,1344.0,4816.0,0.0,7128.0,0.0,76.0,13644.0,164.0,0.0,1000.0
2025-02-06 10:30:00+01:00,456.0,0.0,0.0,6736.0,896.0,28.0,0.0,0.0,0.0,1348.0,188.0,1316.0,5016.0,0.0,7128.0,0.0,80.0,15320.0,164.0,0.0,920.0
2025-02-06 10:45:00+01:00,452.0,0.0,0.0,6576.0,896.0,28.0,0.0,0.0,0.0,1192.0,368.0,1292.0,4328.0,0.0,7128.0,0.0,76.0,16100.0,160.0,0.0,856.0
2025-02-06 11:00:00+01:00,464.0,0.0,0.0,6624.0,896.0,28.0,0.0,0.0,0.0,900.0,472.0,1308.0,4316.0,0.0,7128.0,4.0,76.0,15836.0,160.0,0.0,824.0
2025-02-06 11:15:00+01:00,480.0,0.0,0.0,5968.0,912.0,28.0,0.0,0.0,0.0,428.0,484.0,1328.0,4240.0,0.0,7128.0,4.0,80.0,17432.0,160.0,0.0,808.0
2025-02-06 11:30:00+01:00,484.0,0.0,0.0,5312.0,944.0,28.0,0.0,0.0,0.0,408.0,560.0,1328.0,4236.0,0.0,7128.0,4.0,80.0,17948.0,156.0,0.0,832.0
2025-02-06 11:45:00+01:00,484.0,0.0,0.0,5252.0,952.0,28.0,0.0,0.0,0.0,408.0,724.0,1328.0,4104.0,0.0,7124.0,4.0,80.0,18280.0,148.0,0.0,828.0
2025-02-06 12:00:00+01:00,492.0,0.0,0.0,5184.0,952.0,28.0,0.0,0.0,0.0,400.0,772.0,1328.0,3788.0,0.0,7124.0,4.0,80.0,18104.0,140.0,0.0,892.0
2025-02-06 12:15:00+01:00,500.0,0.0,0.0,4888.0,948.0,28.0,0.0,0.0,0.0,416.0,772.0,1344.0,3832.0,0.0,7124.0,4.0,80.0,18420.0,136.0,0.0,960.0
2025-02-06 12:30:00+01:00,492.0,0.0,0.0,4484.0,944.0,28.0,0.0,0.0,0.0,432.0,996.0,1340.0,3864.0,0.0,7124.0,0.0,80.0,18516.0,136.0,0.0,988.0
2025-02-06 12:45:00+01:00,480.0,0.0,0.0,4428.0,944.0,28.0,0.0,0.0,0.0,416.0,1128.0,1328.0,3924.0,0.0,7124.0,0.0,76.0,18576.0,140.0,0.0,972.0
2025-02-06 13:00:00+01:00,484.0,0.0,0.0,4564.0,948.0,28.0,0.0,0.0,0.0,416.0,920.0,1332.0,3812.0,0.0,7124.0,0.0,80.0,18508.0,136.0,0.0,992.0
2025-02-06 13:15:00+01:00,500.0,0.0,0.0,4664.0,908.0,28.0,0.0,0.0,0.0,428.0,956.0,1336.0,4100.0,0.0,7124.0,0.0,80.0,18496.0,136.0,0.0,1020.0
2025-02-06 13:30:00+01:00,504.0,0.0,0.0,4868.0,844.0,28.0,0.0,0.0,0.0,468.0,1108.0,1344.0,4256.0,0.0,7124.0,0.0,84.0,18532.0,140.0,0.0,1044.0
2025-02-06 13:45:00+01:00,496.0,0.0,0.0,4840.0,844.0,28.0,0.0,0.0,0.0,460.0,1108.0,1328.0,4120.0,0.0,7124.0,0.0,84.0,18544.0,148.0,0.0,1044.0
2025-02-06 14:00:00+01:00,488.0,0.0,0.0,4692.0,840.0,28.0,0.0,0.0,0.0,444.0,1108.0,1280.0,4012.0,0.0,7124.0,0.0,84.0,18556.0,144.0,0.0,992.0
2025-02-06 14:15:00+01:00,468.0,0.0,0.0,4820.0,848.0,28.0,0.0,0.0,0.0,432.0,1108.0,1264.0,3852.0,0.0,7124.0,0.0,84.0,18496.0,144.0,0.0,948.0
2025-02-06 14:30:00+01:00,496.0,0.0,0.0,4544.0,848.0,28.0,0.0,0.0,0.0,448.0,1188.0,1332.0,4020.0,0.0,7120.0,0.0,84.0,18664.0,144.0,0.0,916.0
2025-02-06 14:45:00+01:00,488.0,0.0,0.0,4644.0,852.0,28.0,0.0,0.0,0.0,448.0,1288.0,1340.0,4024.0,0.0,7120.0,0.0,84.0,18836.0,144.0,0.0,888.0
2025-02-06 15:00:00+01:00,492.0,0.0,0.0,4476.0,848.0,28.0,0.0,0.0,0.0,448.0,1288.0,1344.0,4060.0,0.0,7120.0,0.0,84.0,18784.0,144.0,0.0,860.0
2025-02-06 15:15:00+01:00,496.0,0.0,0.0,4552.0,832.0,28.0,0.0,0.0,0.0,488.0,1292.0,1344.0,4296.0,0.0,7124.0,0.0,84.0,18640.0,144.0,0.0,844.0
2025-02-06 15:30:00+01:00,496.0,0.0,0.0,4788.0,800.0,28.0,0.0,0.0,0.0,492.0,1288.0,1340.0,4312.0,0.0,7120.0,0.0,84.0,18612.0,144.0,0.0,848.0
2025-02-06 15:45:00+01:00,500.0,0.0,0.0,4984.0,788.0,28.0,0.0,0.0,0.0,496.0,1288.0,1328.0,4336.0,0.0,7124.0,0.0,84.0,18468.0,144.0,0.0,844.0
2025-02-06 16:00:00+01:00,504.0,0.0,0.0,5168.0,788.0,28.0,0.0,0.0,0.0,472.0,1156.0,1296.0,4452.0,0.0,7124.0,0.0,84.0,17972.0,144.0,0.0,824.0
2025-02-06 16:15:00+01:00,496.0,0.0,0.0,5632.0,780.0,28.0,0.0,0.0,0.0,472.0,1184.0,1308.0,4360.0,0.0,7124.0,0.0,84.0,17200.0,148.0,0.0,868.0
2025-02-06 16:30:00+01:00,504.0,0.0,0.0,6108.0,756.0,28.0,0.0,0.0,0.0,464.0,1272.0,1364.0,4548.0,0.0,7124.0,0.0,84.0,16748.0,156.0,0.0,832.0
2025-02-06 16:45:00+01:00,504.0,0.0,0.0,6664.0,792.0,28.0,0.0,0.0,0.0,464.0,1216.0,1364.0,4588.0,0.0,7124.0,0.0,84.0,15920.0,156.0,0.0,880.0
2025-02-06 17:00:00+01:00,508.0,0.0,0.0,7732.0,812.0,28.0,0.0,0.0,0.0,496.0,736.0,1364.0,4452.0,0.0,7124.0,0.0,84.0,14640.0,156.0,0.0,868.0
2025-02-06 17:15:00+01:00,508.0,0.0,0.0,8704.0,832.0,24.0,0.0,0.0,0.0,648.0,232.0,1376.0,5016.0,0.0,7124.0,0.0,88.0,11936.0,156.0,0.0,820.0
2025-02-06 17:30:00+01:00,492.0,0.0,0.0,9632.0,852.0,24.0,0.0,0.0,0.0,948.0,0.0,1332.0,4980.0,0.0,7116.0,0.0,88.0,10480.0,152.0,0.0,888.0
2025-02-06 17:45:00+01:00,496.0,0.0,0.0,11312.0,872.0,24.0,0.0,0.0,0.0,1320.0,0.0,1396.0,5500.0,0.0,7124.0,0.0,88.0,8028.0,160.0,0.0,888.0
2025-02-06 18:00:00+01:00,500.0,0.0,0.0,12940.0,880.0,24.0,0.0,0.0,0.0,1808.0,0.0,1436.0,6012.0,0.0,7124.0,0.0,88.0,5512.0,160.0,0.0,936.0
2025-02-06 18:15:00+01:00,504.0,0.0,0.0,12008.0,880.0,24.0,0.0,0.0,0.0,1812.0,0.0,1404.0,5440.0,0.0,7124.0,4.0,88.0,3256.0,156.0,0.0,944.0
2025-02-06 18:30:00+01:00,500.0,0.0,0.0,12780.0,880.0,28.0,0.0,0.0,0.0,2256.0,0.0,1432.0,5884.0,0.0,7124.0,4.0,92.0,1688.0,160.0,0.0,1016.0
2025-02-06 18:45:00+01:00,504.0,0.0,0.0,13868.0,888.0,28.0,0.0,0.0,0.0,2360.0,0.0,1440.0,5980.0,0.0,7124.0,4.0,92.0,908.0,164.0,0.0,1128.0
2025-02-06 19:00:00+01:00,500.0,0.0,0.0,14860.0,916.0,28.0,0.0,0.0,0.0,2316.0,0.0,1412.0,5952.0,0.0,7124.0,4.0,92.0,604.0,160.0,0.0,1256.0
2025-02-06 19:15:00+01:00,492.0,0.0,0.0,12860.0,916.0,28.0,0.0,0.0,0.0,2376.0,0.0,1432.0,6036.0,0.0,7124.0,4.0,92.0,492.0,156.0,0.0,1388.0
2025-02-06 19:30:00+01:00,500.0,0.0,0.0,12276.0,904.0,28.0,0.0,0.0,0.0,2800.0,0.0,1480.0,6452.0,0.0,7124.0,4.0,92.0,436.0,160.0,0.0,1492.0
2025-02-06 19:45:00+01:00,504.0,0.0,0.0,12664.0,904.0,28.0,0.0,0.0,0.0,2756.0,0.0,1436.0,6392.0,0.0,7124.0,4.0,92.0,412.0,156.0,0.0,1584.0
2025-02-06 20:00:00+01:00,512.0,0.0,0.0,12888.0,904.0,28.0,0.0,0.0,0.0,2780.0,0.0,1428.0,6300.0,0.0,7124.0,4.0,92.0,400.0,152.0,0.0,1688.0
2025-02-06 20:15:00+01:00,516.0,0.0,0.0,13060.0,904.0,28.0,0.0,0.0,0.0,2820.0,0.0,1480.0,6348.0,0.0,7124.0,4.0,92.0,396.0,156.0,0.0,1772.0
2025-02-06 20:30:00+01:00,520.0,0.0,0.0,13104.0,908.0,28.0,0.0,0.0,0.0,2820.0,0.0,1444.0,6244.0,0.0,7124.0,4.0,92.0,396.0,156.0,0.0,1872.0
2025-02-06 20:45:00+01:00,516.0,0.0,0.0,13276.0,904.0,28.0,0.0,0.0,0.0,2872.0,0.0,1468.0,6292.0,0.0,7124.0,4.0,92.0,392.0,160.0,0.0,1968.0
2025-02-06 21:00:00+01:00,512.0,0.0,0.0,13072.0,908.0,28.0,0.0,0.0,0.0,2856.0,0.0,1460.0,6252.0,0.0,7124.0,4.0,92.0,388.0,160.0,0.0,2104.0
2025-02-06 21:15:00+01:00,520.0,0.0,0.0,13448.0,912.0,28.0,0.0,0.0,0.0,2640.0,0.0,1496.0,6092.0,0.0,7124.0,4.0,92.0,380.0,168.0,0.0,2236.0
2025-02-06 21:30:00+01:00,524.0,0.0,0.0,13416.0,908.0,28.0,0.0,0.0,0.0,2440.0,0.0,1488.0,5952.0,0.0,7128.0,4.0,92.0,372.0,172.0,0.0,2332.0
2025-02-06 21:45:00+01:00,520.0,0.0,0.0,12816.0,912.0,28.0,0.0,0.0,0.0,2368.0,0.0,1472.0,5776.0,0.0,7128.0,4.0,96.0,364.0,172.0,0.0,2408.0
2025-02-06 22:00:00+01:00,520.0,0.0,0.0,12024.0,900.0,28.0,0.0,0.0,0.0,2300.0,0.0,1440.0,5684.0,0.0,7128.0,4.0,92.0,352.0,172.0,0.0,2420.0
2025-02-06 22:15:00+01:00,520.0,0.0,0.0,11832.0,856.0,28.0,0.0,0.0,0.0,2144.0,0.0,1400.0,5356.0,0.0,7128.0,4.0,92.0,332.0,172.0,0.0,2588.0
2025-02-06 22:30:00+01:00,524.0,0.0,0.0,10756.0,828.0,28.0,0.0,0.0,0.0,2052.0,0.0,1448.0,5372.0,0.0,7128.0,4.0,92.0,312.0,172.0,0.0,2668.0
2025-02-06 22:45:00+01:00,528.0,0.0,0.0,10100.0,796.0,28.0,0.0,0.0,0.0,2076.0,0.0,1456.0,5312.0,0.0,7128.0,0.0,92.0,288.0,172.0,0.0,2760.0
2025-02-06 23:00:00+01:00,520.0,0.0,0.0,9496.0,768.0,28.0,0.0,0.0,0.0,1976.0,0.0,1432.0,5028.0,0.0,7128.0,0.0,92.0,276.0,172.0,0.0,2872.0
2025-02-06 23:15:00+01:00,504.0,0.0,0.0,8680.0,716.0,28.0,0.0,0.0,0.0,2012.0,0.0,1396.0,5160.0,0.0,7128.0,0.0,92.0,252.0,176.0,0.0,3004.0
2025-02-06 23:30:00+01:00,508.0,0.0,0.0,7376.0,656.0,28.0,0.0,0.0,0.0,2168.0,0.0,1408.0,5528.0,0.0,7128.0,0.0,92.0,240.0,176.0,0.0,3224.0
2025-02-06 23:45:00+01:00,512.0,0.0,0.0,6544.0,616.0,24.0,0.0,0.0,0.0,2068.0,0.0,1432.0,5288.0,0.0,7128.0,0.0,92.0,204.0,180.0,0.0,3424.0
